"","rcid","session","date","unres","me","nu","di","hr","co","ec"
"2000",4103,52,1997-12-03,"R/52/169F",0,0,0,0,0,0
"2001",4104,52,1997-12-05,"R/52/181",0,0,0,0,0,1
"2002",4105,52,1997-12-05,"R/52/207",1,0,0,0,0,0
"2003",4106,52,1998-06-06,"R/52/237",1,0,0,0,0,0
"2004",4107,52,1998-07-03,"R/52/250",1,0,0,0,0,0
"2005",4169,54,1999-11-03,"R/54/21",0,0,0,0,0,1
"2006",4170,54,1999-11-02,"R/54/26",0,1,0,0,0,0
"2007",4171,54,1999-11-04,"R/54/35",0,0,0,0,0,0
"2008",4172,54,1999-12-04,"R/54/37",1,0,0,0,0,0
"2009",4173,54,1999-12-04,"R/54/38",1,0,0,0,0,0
"2010",4174,54,1999-12-04,"R/54/39",1,0,0,1,0,0
"2011",4175,54,1999-12-04,"R/54/40",1,0,0,1,0,0
"2012",4176,54,1999-12-04,"R/54/41",1,0,0,0,0,0
"2013",4177,54,1999-12-04,"R/54/42",1,0,0,0,0,0
"2014",4178,54,1999-12-04,"R/54/47",0,0,0,0,0,0
"2015",4179,54,1999-12-04,"R/54/50",0,0,1,0,0,0
"2016",4180,54,1999-12-04,"R/54/52",0,1,0,0,0,0
"2017",4181,54,1999-12-04,"R/54/53",0,0,1,0,0,0
"2018",4182,54,1999-12-04,"R/54/54A",0,0,1,0,0,0
"2019",4183,54,1999-12-04,"R/54/54B",0,0,1,0,0,0
"2020",4184,54,1999-12-04,"R/54/54D",0,1,1,0,0,0
"2021",4185,54,1999-12-04,"R/54/54F",0,0,1,0,0,0
"2022",4186,54,1999-12-04,"R/54/54G",0,1,0,0,0,0
"2023",4187,54,1999-12-04,"R/54/54I",0,0,1,0,0,0
"2024",4188,54,1999-12-04,"R/54/54K",0,1,0,0,0,0
"2025",4189,54,1999-12-04,"R/54/54L",0,1,1,0,0,0
"2026",4190,54,1999-12-04,"R/54/54M",0,0,1,0,0,0
"2027",4191,54,1999-12-04,"R/54/54O",0,0,1,0,0,0
"2028",4192,54,1999-12-04,"R/54/54P",0,1,1,0,0,0
"2029",4193,54,1999-12-04,"R/54/54Q",0,1,1,0,0,0
"2030",4194,54,1999-12-04,"R/54/54S",0,0,1,0,0,0
"2031",4195,54,1999-12-04,"R/54/54V",0,0,1,0,0,0
"2032",4196,54,1999-12-04,"R/54/55D",0,1,1,0,0,0
"2033",4197,54,1999-12-04,"R/54/57",1,1,1,0,0,0
"2034",4199,54,1999-12-04,"R/54/62",0,0,0,0,0,1
"2035",4200,54,1999-12-04,"R/54/63",0,1,0,0,0,0
"2036",4201,54,1999-12-02,"R/54/69",1,0,0,0,0,0
"2037",4202,54,1999-12-02,"R/54/71",1,0,0,0,0,0
"2038",4203,54,1999-12-02,"R/54/72",1,0,0,0,0,0
"2039",4204,54,1999-12-02,"R/54/73",1,0,0,0,0,0
"2040",4205,54,1999-12-02,"R/54/74",1,0,0,0,0,0
"2041",4206,54,1999-12-02,"R/54/75",1,0,0,0,0,0
"2042",4207,54,1999-12-02,"R/54/76",1,0,0,0,1,0
"2043",4208,54,1999-12-02,"R/54/77",1,0,0,1,1,0
"2044",4209,54,1999-12-02,"R/54/78",1,0,0,0,1,0
"2045",4210,54,1999-12-02,"R/54/79",1,0,0,1,1,0
"2046",4211,54,1999-12-02,"R/54/80",1,0,0,0,0,0
"2047",4212,54,1999-12-02,"R/54/83",0,0,0,0,1,0
"2048",4213,54,1999-12-02,"R/54/84",0,0,0,0,1,1
"2049",4214,54,1999-12-02,"R/54/85",0,0,0,0,1,0
"2050",4215,54,1999-12-02,"R/54/91",0,0,0,0,1,0
"2051",4216,54,1999-12-02,"R/54/92",0,0,0,0,1,0
"2052",4217,54,1999-12-05,"R/54/110",0,0,0,0,0,0
"2053",4218,54,1999-12-04,"R/54/117",0,0,0,0,0,0
"2054",4219,54,1999-12-06,"R/54/151",0,0,0,1,0,0
"2055",4220,54,1999-12-06,"R/54/152",1,0,0,0,1,0
"2056",4221,54,1999-12-06,"R/54/164",0,0,0,1,0,0
"2057",4222,54,1999-12-06,"R/54/165",0,0,0,1,0,0
"2058",4223,54,1999-12-06,"R/54/168",0,0,0,0,0,0
"2059",4224,54,1999-12-06,"R/54/169",0,0,0,1,0,0
"2060",4225,54,1999-12-06,"R/54/172",0,0,0,1,0,0
"2061",4226,54,1999-12-06,"R/54/173",0,0,0,0,0,0
"2062",4227,54,1999-12-06,"R/54/175",0,0,0,1,0,1
"2063",4228,54,1999-12-06,"R/54/177",0,0,0,1,0,0
"2064",4229,54,1999-12-06,"R/54/178",0,0,0,1,0,0
"2065",4230,54,1999-12-06,"R/54/179",0,0,0,1,0,0
"2066",4231,54,1999-12-06,"R/54/182",0,0,0,1,0,0
"2067",4232,54,1999-12-06,"R/54/183",0,0,0,1,0,0
"2068",4233,54,1999-12-06,"R/54/184",0,0,0,1,0,0
"2069",4234,54,1999-12-04,"R/54/197",0,0,0,0,0,1
"2070",4235,54,1999-12-04,"R/54/200",0,0,0,0,0,1
"2071",4236,54,1999-12-04,"R/54/230",1,0,0,0,0,0
"2072",4237,54,2000-06-06,"R/54/267",1,0,0,0,0,0
"2073",4305,56,2001-11-05,"R/56/7",0,0,0,0,0,0
"2074",4306,56,2001-11-04,"R/56/9",0,0,0,0,0,1
"2075",4307,56,2001-11-05,"R/56/12",0,0,0,0,0,0
"2076",4308,56,2001-11-06,"R/56/16",0,0,0,0,0,0
"2077",4309,56,2001-11-06,"R/56/20",0,0,1,0,0,0
"2078",4310,56,2001-11-06,"R/56/22",0,1,0,0,0,0
"2079",4311,56,2001-11-06,"R/56/23",0,0,1,0,0,0
"2080",4312,56,2001-11-06,"R/56/24A",0,0,1,0,0,0
"2081",4313,56,2001-11-06,"R/56/24B",0,0,1,0,0,0
"2082",4314,56,2001-11-06,"R/56/24C",0,1,0,0,0,0
"2083",4315,56,2001-11-06,"R/56/24F",0,0,1,0,0,0
"2084",4316,56,2001-11-06,"R/56/24G",0,1,1,0,0,0
"2085",4317,56,2001-11-06,"R/56/24I",0,0,1,0,0,0
"2086",4318,56,2001-11-06,"R/56/24M",0,0,1,0,0,0
"2087",4319,56,2001-11-06,"R/56/24N",0,1,1,0,0,0
"2088",4320,56,2001-11-06,"R/56/24O",0,1,1,0,0,0
"2089",4321,56,2001-11-06,"R/56/24Q",0,0,1,0,0,0
"2090",4322,56,2001-11-06,"R/56/24R",0,1,1,0,0,0
"2091",4323,56,2001-11-06,"R/56/24S",0,1,1,0,0,0
"2092",4324,56,2001-11-06,"R/56/25B",0,1,1,0,0,0
"2093",4325,56,2001-11-06,"R/56/27",1,1,1,0,0,0
"2094",4326,56,2001-12-03,"R/56/31",1,0,0,0,0,0
"2095",4327,56,2001-12-03,"R/56/32",1,0,0,0,0,0
"2096",4328,56,2001-12-03,"R/56/33",1,0,0,1,0,0
"2097",4329,56,2001-12-03,"R/56/34",1,0,0,1,0,0
"2098",4330,56,2001-12-03,"R/56/35",1,0,0,0,0,0
"2099",4331,56,2001-12-03,"R/56/36",1,0,0,0,0,0
"2100",4332,56,2001-12-07,"R/56/49",0,1,0,0,0,0
"2101",4333,56,2001-12-03,"R/56/52",1,0,0,0,0,0
"2102",4334,56,2001-12-03,"R/56/54",1,0,0,0,0,0
"2103",4335,56,2001-12-03,"R/56/55",1,0,0,0,0,0
"2104",4336,56,2001-12-03,"R/56/56",1,0,0,0,0,0
"2105",4337,56,2001-12-03,"R/56/57",1,0,0,0,0,0
"2106",4338,56,2001-12-03,"R/56/58",1,0,0,0,0,0
"2107",4339,56,2001-12-03,"R/56/59",1,0,0,0,1,0
"2108",4340,56,2001-12-03,"R/56/60",1,0,0,1,1,0
"2109",4341,56,2001-12-03,"R/56/61",1,0,0,0,1,0
"2110",4342,56,2001-12-03,"R/56/62",1,0,0,1,1,0
"2111",4343,56,2001-12-03,"R/56/63",1,0,0,0,0,0
"2112",4344,56,2001-12-03,"R/56/65",0,0,0,0,1,0
"2113",4345,56,2001-12-03,"R/56/66",0,0,0,0,1,1
"2114",4346,56,2001-12-03,"R/56/67",0,0,0,0,1,0
"2115",4347,56,2001-12-03,"R/56/73",0,0,0,0,1,0
"2116",4348,56,2001-12-03,"R/56/74",0,0,0,0,1,0
"2117",4349,56,2001-12-07,"R/56/94",0,1,0,0,0,0
"2118",4350,56,2001-12-05,"R/56/142",1,0,0,0,1,0
"2119",4351,56,2001-12-05,"R/56/146",0,0,0,1,0,0
"2120",4352,56,2001-12-05,"R/56/148",0,0,0,1,0,0
"2121",4353,56,2001-12-05,"R/56/150",0,0,0,1,0,1
"2122",4354,56,2001-12-05,"R/56/151",0,0,0,0,0,0
"2123",4355,56,2001-12-05,"R/56/152",0,0,0,1,0,0
"2124",4356,56,2001-12-05,"R/56/154",0,0,0,1,0,0
"2125",4357,56,2001-12-05,"R/56/155",0,0,0,1,0,0
"2126",4358,56,2001-12-05,"R/56/159",0,0,0,0,0,0
"2127",4359,56,2001-12-05,"R/56/160",0,0,0,1,0,0
"2128",4360,56,2001-12-05,"R/56/165",0,0,0,1,0,0
"2129",4361,56,2001-12-05,"R/56/171",0,0,0,1,0,0
"2130",4362,56,2001-12-05,"R/56/173",0,0,0,1,0,0
"2131",4363,56,2001-12-05,"R/56/174",0,0,0,1,0,0
"2132",4364,56,2001-12-05,"R/56/175",0,0,0,1,0,0
"2133",4365,56,2001-12-07,"R/56/179",0,0,0,0,0,1
"2134",4366,56,2001-12-07,"R/56/204",1,0,0,0,1,0
"2135",4367,56,2001-12-07,"R/56/214A",1,0,0,0,0,0
"2136",4368,56,2001-12-07,"R/56/214B",1,0,0,0,0,0
"2137",4369,56,2001-12-07,"R/56/216",0,0,0,0,0,0
"2138",4370,56,2001-12-03,"R/56/232",0,0,0,1,0,0
"2139",4371,56,2002-03-05,"R/56/266",0,0,0,1,0,0
"2140",4445,58,2004-08-05,"R/58/317",0,0,0,0,0,0
"2141",4446,58,2004-06-18,"R/58/307",1,0,0,0,0,0
"2142",4447,58,2004-05-06,"R/58/292",1,0,0,0,1,0
"2143",4448,58,2003-12-23,"R/58/245",0,0,0,1,0,0
"2144",4449,58,2003-12-23,"R/58/244",0,0,0,0,0,0
"2145",4450,58,2003-12-23,"R/58/240",0,0,0,0,0,0
"2146",4451,58,2003-12-23,"R/58/229",1,0,0,0,1,0
"2147",4452,58,2003-12-23,"R/58/198",0,0,0,0,0,1
"2148",4453,58,2003-12-22,"R/58/160",1,0,0,0,0,0
"2149",4454,58,2003-12-22,"R/58/163",1,0,0,0,0,0
"2150",4455,58,2003-12-22,"R/58/196",0,0,0,1,0,0
"2151",4456,58,2003-12-22,"R/58/195",0,0,0,1,0,0
"2152",4457,58,2003-12-22,"R/58/194",0,0,0,1,0,0
"2153",4458,58,2003-12-22,"R/58/193",0,0,0,1,0,0
"2154",4459,58,2003-12-22,"R/58/192",0,0,0,1,0,0
"2155",4460,58,2003-12-22,"R/58/189",0,0,0,1,0,0
"2156",4461,58,2003-12-22,"R/58/188",0,0,0,1,0,0
"2157",4462,58,2003-12-22,"R/58/187",0,0,0,1,0,0
"2158",4463,58,2003-12-22,"R/58/186",0,0,0,0,0,0
"2159",4464,58,2003-12-22,"R/58/184",0,0,0,0,0,0
"2160",4465,58,2003-12-22,"R/58/180",0,0,0,0,0,0
"2161",4466,58,2003-12-22,"R/58/179",0,0,0,0,0,0
"2162",4467,58,2003-12-22,"R/58/174",0,0,0,1,0,0
"2163",4468,58,2003-12-22,"R/58/173",0,0,0,0,0,0
"2164",4469,58,2003-12-22,"R/58/172",0,0,0,0,0,1
"2165",4470,58,2003-12-22,"R/58/171",0,0,0,1,0,0
"2166",4471,58,2003-12-22,"R/58/162",0,0,0,1,0,0
"2167",4472,58,2003-12-22,"R/58/161",0,0,0,0,0,0
"2168",4473,58,2003-12-22,"R/58/157",0,0,0,0,0,0
"2169",4474,58,2003-12-22,"R/58/155",1,0,0,0,0,0
"2170",4475,58,2003-12-17,"R/58/123",0,0,0,0,0,1
"2171",4476,58,2003-12-17,"R/58/113",1,0,0,0,0,0
"2172",4477,58,2003-12-09,"R/58/111",0,0,0,0,1,0
"2173",4478,58,2003-12-09,"R/58/110",0,0,0,0,1,0
"2174",4479,58,2003-12-09,"R/58/104",0,0,0,0,1,0
"2175",4480,58,2003-12-09,"R/58/100",1,0,0,0,0,0
"2176",4481,58,2003-12-09,"R/58/103",0,0,0,0,1,1
"2177",4482,58,2003-12-09,"R/58/98",1,0,0,0,1,0
"2178",4483,58,2003-12-09,"R/58/97",1,0,0,0,1,0
"2179",4484,58,2003-12-09,"R/58/96",1,0,0,0,1,0
"2180",4485,58,2003-12-09,"R/58/95",1,0,0,0,0,0
"2181",4486,58,2003-12-09,"R/58/94",1,0,0,0,0,0
"2182",4487,58,2003-12-09,"R/58/93",1,0,0,0,0,0
"2183",4488,58,2003-12-09,"R/58/99",1,0,0,1,1,0
"2184",4489,58,2003-12-09,"R/58/102",0,0,0,0,1,0
"2185",4490,58,2003-12-09,"R/58/91",1,0,0,0,0,0
"2186",4491,58,2003-12-09,"R/58/92",0,0,0,0,0,0
"2187",4492,58,2003-12-08,"R/58/47",0,1,0,0,0,0
"2188",4493,58,2003-12-08,"R/58/49",0,1,0,0,0,0
"2189",4494,58,2003-12-08,"R/58/50",0,1,0,0,0,0
"2190",4495,58,2003-12-08,"R/58/53",0,0,1,0,0,0
"2191",4496,58,2003-12-08,"R/58/54",0,0,0,0,0,0
"2192",4497,58,2003-12-08,"R/58/56",0,1,1,0,0,0
"2193",4498,58,2003-12-08,"R/58/45",0,0,1,0,0,0
"2194",4499,58,2003-12-08,"R/58/71",0,1,0,0,0,0
"2195",4500,58,2003-12-08,"R/58/29",0,0,0,0,0,0
"2196",4501,58,2003-12-08,"R/58/44",0,0,0,0,0,0
"2197",4502,58,2003-12-08,"R/58/43",0,0,0,0,0,0
"2198",4503,58,2003-12-08,"R/58/59",0,1,0,0,0,0
"2199",4504,58,2003-12-08,"R/58/39",0,0,0,0,0,0
"2200",4505,58,2003-12-08,"R/58/37",0,0,1,0,0,0
"2201",4506,58,2003-12-08,"R/58/64",0,1,0,0,0,0
"2202",4507,58,2003-12-08,"R/58/36",0,0,0,0,0,0
"2203",4508,58,2003-12-08,"R/58/33",0,0,1,0,0,0
"2204",4509,58,2003-12-08,"R/58/68",1,1,1,0,0,0
"2205",4510,58,2003-12-08,"R/58/51",0,1,0,0,0,0
"2206",4511,58,2003-12-08,"R/58/46",0,1,0,0,0,0
"2207",4512,58,2003-12-03,"R/58/23",1,0,0,0,0,0
"2208",4513,58,2003-12-03,"R/58/22",1,0,0,0,0,0
"2209",4514,58,2003-12-03,"R/58/21",1,0,0,0,0,0
"2210",4515,58,2003-12-03,"R/58/18",1,0,0,0,0,0
"2211",4516,58,2003-12-03,"R/58/20",1,0,0,0,0,0
"2212",4517,58,2003-12-03,"R/58/19",1,0,0,0,0,0
"2213",4518,58,2003-11-05,"R/58/8",0,1,0,0,0,0
"2214",4519,58,2003-11-04,"R/58/7",0,0,0,0,0,1
"2215",4520,58,2003-12-08,"R/58/35",0,1,0,0,0,0
"2216",4593,60,2006-03-15,"R/60/251",0,0,0,1,0,0
"2217",4594,60,2005-12-23,"R/60/231",0,0,0,0,0,0
"2218",4595,60,2005-12-23,"R/60/230",0,0,0,1,0,0
"2219",4596,60,2005-12-23,"R/60/229",0,0,0,0,0,0
"2220",4597,60,2005-12-23,"R/60/226",0,0,0,0,0,0
"2221",4598,60,2005-12-22,"R/60/200",0,0,0,0,0,0
"2222",4599,60,2005-12-22,"R/60/185",0,0,0,0,0,1
"2223",4600,60,2005-12-22,"R/60/184",0,0,0,0,0,1
"2224",4601,60,2005-12-22,"R/60/183",1,0,0,0,1,0
"2225",4602,60,2005-12-16,"R/60/170",0,0,0,1,0,0
"2226",4603,60,2005-12-16,"R/60/174",0,0,0,1,0,0
"2227",4604,60,2005-12-16,"R/60/173",0,0,0,1,0,0
"2228",4605,60,2005-12-16,"R/60/172",0,0,0,1,0,0
"2229",4606,60,2005-12-16,"R/60/171",0,0,0,1,0,0
"2230",4607,60,2005-12-16,"R/60/165",0,0,0,0,0,0
"2231",4608,60,2005-12-16,"R/60/164",0,0,0,1,0,0
"2232",4609,60,2005-12-16,"R/60/163",0,0,0,1,0,0
"2233",4610,60,2005-12-16,"R/60/162",0,0,0,0,0,0
"2234",4611,60,2005-12-16,"R/60/157",0,0,0,0,0,1
"2235",4612,60,2005-12-16,"R/60/155",0,0,0,1,0,0
"2236",4613,60,2005-12-16,"R/60/152",0,0,0,1,0,0
"2237",4614,60,2005-12-16,"R/60/150",0,0,0,0,0,0
"2238",4615,60,2005-12-16,"R/60/146",1,0,0,0,0,0
"2239",4616,60,2005-12-16,"R/60/144",1,0,0,0,0,0
"2240",4617,60,2005-12-16,"R/60/143",0,0,0,0,0,0
"2241",4618,60,2005-12-08,"R/60/45",0,0,0,0,0,1
"2242",4619,60,2005-12-08,"R/60/46",0,0,1,0,0,1
"2243",4620,60,2005-12-08,"R/60/48",0,0,0,0,0,0
"2244",4621,60,2005-12-08,"R/60/51",0,0,1,0,0,0
"2245",4622,60,2005-12-08,"R/60/53",0,1,0,0,0,0
"2246",4623,60,2005-12-08,"R/60/54",0,0,0,0,0,0
"2247",4624,60,2005-12-08,"R/60/55",0,0,1,0,0,0
"2248",4625,60,2005-12-08,"R/60/58",0,1,1,0,0,0
"2249",4626,60,2005-12-08,"R/60/59",0,0,1,0,0,0
"2250",4627,60,2005-12-08,"R/60/60",0,0,1,0,0,0
"2251",4628,60,2005-12-08,"R/60/61",0,0,1,0,0,1
"2252",4629,60,2005-12-08,"R/60/62",0,0,1,0,0,0
"2253",4630,60,2005-12-08,"R/60/65",0,1,0,0,0,0
"2254",4631,60,2005-12-08,"R/60/66",0,0,0,0,0,0
"2255",4632,60,2005-12-08,"R/60/68",0,0,0,1,0,1
"2256",4633,60,2005-12-08,"R/60/70",0,1,1,0,0,0
"2257",4634,60,2005-12-08,"R/60/72",0,1,1,0,0,0
"2258",4635,60,2005-12-08,"R/60/75",0,0,0,0,0,0
"2259",4636,60,2005-12-08,"R/60/76",0,1,0,0,0,0
"2260",4637,60,2005-12-08,"R/60/56",0,1,1,0,0,0
"2261",4638,60,2005-12-08,"R/60/80",0,0,1,0,0,0
"2262",4639,60,2005-12-08,"R/60/88",0,1,0,0,0,0
"2263",4640,60,2005-12-08,"R/60/92",1,1,1,0,0,0
"2264",4641,60,2005-12-08,"R/60/95",0,1,0,0,0,0
"2265",4642,60,2005-12-08,"R/60/100",1,0,0,0,0,0
"2266",4643,60,2005-12-08,"R/60/101",0,0,0,0,0,0
"2267",4644,60,2005-12-08,"R/60/103",1,0,0,0,0,0
"2268",4645,60,2005-12-08,"R/60/104",1,0,0,0,1,0
"2269",4646,60,2005-12-08,"R/60/105",1,0,0,0,1,0
"2270",4647,60,2005-12-08,"R/60/106",1,0,0,0,1,0
"2271",4648,60,2005-12-08,"R/60/107",1,0,0,1,1,0
"2272",4649,60,2005-12-08,"R/60/108",1,0,0,0,0,0
"2273",4650,60,2005-12-08,"R/60/110",0,0,0,0,1,0
"2274",4651,60,2005-12-08,"R/60/111",0,0,0,0,1,1
"2275",4652,60,2005-12-08,"R/60/112",0,0,0,0,1,0
"2276",4653,60,2005-12-08,"R/60/118",0,0,0,0,1,0
"2277",4654,60,2005-12-08,"R/60/119",0,0,0,0,1,0
"2278",4655,60,2005-12-08,"R/60/120",0,0,0,0,1,0
"2279",4656,60,2005-12-08,"R/60/79",0,1,0,0,0,0
"2280",4657,60,2005-12-08,"R/60/102",1,0,0,0,0,0
"2281",4658,60,2005-12-01,"R/60/41",1,0,0,0,0,0
"2282",4659,60,2005-12-01,"R/60/39",1,0,0,0,0,0
"2283",4660,60,2005-12-01,"R/60/38",1,0,0,0,0,0
"2284",4661,60,2005-12-01,"R/60/37",1,0,0,0,0,0
"2285",4662,60,2005-12-01,"R/60/36",1,0,0,0,0,0
"2286",4663,60,2005-11-29,"R/60/30",0,0,0,0,0,0
"2287",4664,60,2005-11-08,"R/60/12",0,0,0,0,0,1
"2288",4665,60,2005-10-31,"R/60/6",0,1,0,0,0,0
"2289",4666,60,2006-06-30,"R/60/278",1,0,0,0,0,0
"2290",4754,62,2007-10-30,"R/62/3",0,0,0,0,0,1
"2291",4755,62,2007-12-05,"R/62/19",0,1,0,0,0,0
"2292",4756,62,2007-12-05,"R/62/32",0,1,0,0,0,0
"2293",4757,62,2007-12-05,"R/62/20",0,0,1,0,0,0
"2294",4758,62,2007-12-05,"R/62/41",0,0,1,0,0,0
"2295",4759,62,2007-12-05,"R/62/39",0,1,1,0,0,0
"2296",4760,62,2007-12-05,"R/62/44",0,0,1,0,0,0
"2297",4761,62,2007-12-05,"R/62/42",0,1,1,0,0,0
"2298",4762,62,2007-12-05,"R/62/47",0,0,1,0,0,1
"2299",4763,62,2007-12-05,"R/62/28",0,0,1,0,0,0
"2300",4764,62,2007-12-05,"R/62/43",0,0,0,0,0,0
"2301",4765,62,2007-12-05,"R/62/24",0,1,1,0,0,0
"2302",4766,62,2007-12-05,"R/62/25",0,1,1,0,0,0
"2303",4767,62,2007-12-05,"R/62/14",0,0,0,0,0,0
"2304",4768,62,2007-12-05,"R/62/35",0,1,0,0,0,0
"2305",4769,62,2007-12-05,"R/62/27",0,0,1,0,0,0
"2306",4770,62,2007-12-05,"R/62/17",0,0,0,0,0,1
"2307",4771,62,2007-12-05,"R/62/30",0,0,1,0,0,0
"2308",4772,62,2007-12-05,"R/62/31",0,1,1,0,0,0
"2309",4773,62,2007-12-05,"R/62/36",0,1,1,0,0,0
"2310",4774,62,2007-12-05,"R/62/48",0,0,1,0,0,1
"2311",4775,62,2007-12-05,"R/62/29",0,0,1,0,0,0
"2312",4776,62,2007-12-05,"R/62/59",0,1,0,0,0,0
"2313",4777,62,2007-12-05,"R/62/51",0,1,1,0,0,0
"2314",4778,62,2007-12-05,"R/62/56",1,1,0,0,0,0
"2315",4779,62,2007-12-10,"R/62/84",1,0,0,0,0,0
"2316",4780,62,2007-12-10,"R/62/80",1,0,0,0,0,0
"2317",4781,62,2007-12-10,"R/62/81",1,0,0,0,0,0
"2318",4782,62,2007-12-10,"R/62/83",1,0,0,0,0,0
"2319",4783,62,2007-12-10,"R/62/85",1,0,0,0,0,0
"2320",4784,62,2007-12-10,"R/62/82",1,0,0,0,0,0
"2321",4785,62,2007-12-17,"R/62/119",0,0,0,0,1,0
"2322",4786,62,2007-12-17,"R/62/120",0,0,0,0,1,0
"2323",4787,62,2007-12-17,"R/62/113",0,0,0,0,1,1
"2324",4788,62,2007-12-17,"R/62/112",0,0,0,0,1,0
"2325",4789,62,2007-12-17,"R/62/106",1,0,0,1,1,0
"2326",4790,62,2007-12-17,"R/62/107",1,0,0,1,1,0
"2327",4791,62,2007-12-17,"R/62/103",1,0,0,0,0,0
"2328",4792,62,2007-12-17,"R/62/105",1,0,0,0,0,0
"2329",4793,62,2007-12-17,"R/62/114",0,0,0,0,1,0
"2330",4794,62,2007-12-17,"R/62/102",1,0,0,0,0,0
"2331",4795,62,2007-12-17,"R/62/108",1,0,0,1,1,0
"2332",4796,62,2007-12-17,"R/62/110",1,0,0,1,1,0
"2333",4797,62,2007-12-17,"R/62/104",1,0,0,0,0,0
"2334",4798,62,2007-12-18,"R/62/142",0,0,0,1,0,0
"2335",4799,62,2007-12-18,"R/62/143",1,0,0,1,0,0
"2336",4800,62,2007-12-18,"R/62/162",0,0,0,1,0,0
"2337",4801,62,2007-12-18,"R/62/149",0,0,0,1,0,0
"2338",4802,62,2007-12-18,"R/62/163",0,0,0,1,0,0
"2339",4803,62,2007-12-18,"R/62/154",0,0,0,1,0,0
"2340",4804,62,2007-12-18,"R/62/164",0,0,0,1,0,0
"2341",4805,62,2007-12-18,"R/62/151",0,0,0,1,0,0
"2342",4806,62,2007-12-18,"R/62/150",0,0,0,1,0,0
"2343",4807,62,2007-12-18,"R/62/169",0,0,0,1,0,0
"2344",4808,62,2007-12-18,"R/62/146",1,0,0,0,1,0
"2345",4809,62,2007-12-18,"R/62/145",0,0,0,1,1,0
"2346",4810,62,2007-12-18,"R/62/161",0,0,0,1,0,1
"2347",4811,62,2007-12-18,"R/62/166",0,0,0,1,0,0
"2348",4812,62,2007-12-18,"R/62/141",0,0,0,1,0,0
"2349",4813,62,2007-12-18,"R/62/167",0,0,0,1,0,0
"2350",4814,62,2007-12-18,"R/62/168",0,0,0,1,0,0
"2351",4815,62,2007-12-19,"R/62/184",0,0,0,0,0,1
"2352",4816,62,2007-12-19,"R/62/183",0,0,0,0,0,1
"2353",4817,62,2007-12-19,"R/62/181",1,0,0,0,1,1
"2354",4818,62,2007-12-19,"R/62/190",0,0,0,0,0,1
"2355",4819,62,2007-12-19,"R/62/188",0,0,0,0,0,1
"2356",4820,62,2007-12-22,"R/62/222",0,0,0,1,0,0
"2357",4821,62,2007-12-22,"R/62/241",0,0,0,0,0,0
"2358",4822,62,2007-12-22,"R/62/236",0,0,0,0,0,0
"2359",4823,62,2007-12-22,"R/62/218",0,0,0,1,0,0
"2360",4824,62,2007-12-22,"R/62/215",0,0,0,0,0,0
"2361",4825,62,2007-12-22,"R/62/220",1,0,0,1,0,0
"2362",4826,62,2007-12-22,"R/62/216",0,0,1,0,0,0
"2363",4827,62,2007-12-22,"R/62/219",0,0,0,1,0,0
"2364",4828,62,2008-03-14,"R/62/243",0,0,0,0,0,0
"2365",4829,62,2008-04-14,"R/62/249",0,0,0,0,0,1
"2366",4830,62,2008-06-30,"R/62/270",0,0,0,0,0,1
"2367",4979,64,2009-10-28,"R/64/6",0,0,0,0,0,1
"2368",4980,64,2009-11-05,"R/64/10",0,0,0,1,0,0
"2369",4981,64,2009-12-02,"R/64/16",1,0,0,0,0,0
"2370",4982,64,2009-12-02,"R/64/17",1,0,0,0,0,0
"2371",4983,64,2009-12-02,"R/64/18",1,0,0,0,0,0
"2372",4984,64,2009-12-02,"R/64/19",1,0,0,0,0,0
"2373",4985,64,2009-12-02,"R/64/20",1,0,0,0,0,0
"2374",4986,64,2009-12-02,"R/64/21",1,0,0,0,0,0
"2375",4987,64,2009-12-02,"R/64/23",0,0,0,0,0,0
"2376",4988,64,2009-12-02,"R/64/28",0,0,1,0,0,0
"2377",4989,64,2009-12-02,"R/64/31",0,1,1,0,0,0
"2378",4990,64,2009-12-02,"R/64/34",0,0,1,0,0,0
"2379",4991,64,2009-12-02,"R/64/37",0,1,1,0,0,0
"2380",4992,64,2009-12-02,"R/64/39",0,1,0,0,0,0
"2381",4993,64,2009-12-02,"R/64/42",0,0,1,0,0,0
"2382",4994,64,2009-12-02,"R/64/44",0,1,0,0,0,0
"2383",4995,64,2009-12-02,"R/64/47",0,1,1,0,0,0
"2384",4996,64,2009-12-02,"R/64/48",0,0,1,0,0,1
"2385",4997,64,2009-12-02,"R/64/50",0,0,1,0,0,1
"2386",4998,64,2009-12-02,"R/64/52",0,1,1,0,0,0
"2387",4999,64,2009-12-02,"R/64/53",0,1,1,0,0,0
"2388",5000,64,2009-12-02,"R/64/54",0,0,1,0,0,0
"2389",5001,64,2009-12-02,"R/64/55",0,1,1,0,0,0
"2390",5002,64,2009-12-02,"R/64/56",0,0,1,0,0,0
"2391",5003,64,2009-12-02,"R/64/57",0,1,1,0,0,0
"2392",5004,64,2009-12-02,"R/64/59",0,1,1,0,0,0
"2393",5005,64,2009-12-02,"R/64/66",1,1,1,0,0,0
"2394",5006,64,2009-12-02,"R/64/69",0,1,0,0,0,0
"2395",5007,64,2009-12-02,"R/64/27",0,1,0,0,0,0
"2396",5008,64,2009-12-04,"R/64/71",0,0,0,0,0,0
"2397",5009,64,2009-12-10,"R/64/89",1,0,0,0,0,0
